,ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,len_content
10864,CNTS_200000000008003,winnie,입장료 사천원 주차안내 잘 해주시고 실내포토존은 카톡으로 대기하면되서 좋아요 사진찍을 데 많아서 좋았어요,kakao,5.0,20.12.12.,58
10887,CNTS_200000000008003,배고픈 먼지씨,정말 예뻐요 액자샷찍으시려면 오래 기다려야하니 아예 입장시간보다 조금 더 일찍 도착하는게 좋을거에요,kakao,5.0,19.12.25.,55
10826,CNTS_200000000008003,nori,평일 손님이 많은데도 불구하고 관리가 정말 잘되고 있는 것 같아 좋았습니다 커피 메뉴도 맛있어요,kakao,5.0,22.12.06.,53
10823,CNTS_200000000008003,나무그림자,평일이지만 동백꽃 피니 사람들이 엄청 많네요 동백수목원이랑 비슷한 느낌이에요 꽃 참 예뻐요,kakao,5.0,22.12.13.,50
10844,CNTS_200000000008003,몰루,예쁘다 눈와서 진흙범벅이긴함 아침일찍가면 사람이 적은디 시반 후부터 사람들 엄청 밀고들어옴,kakao,5.0,21.12.28.,50
10834,CNTS_200000000008003,다온스냅 DaoNSnap,동백꽃은 진짜 예뻤던 곳 겨울 제주에서는 이곳만큼 예쁜 곳이 있을까 싶네요 ,kakao,5.0,22.02.19.,42
10828,CNTS_200000000008003,이꾸이꾸,입장료가 전혀아깝지 않은 곳 월말에 방문했는데 너무 좋았습니다 ,kakao,5.0,22.12.03.,35
10831,CNTS_200000000008003,팬케이크,월입니당 입장료 저렴하고 진짜 예뻐요 또 가고 싶네요,kakao,5.0,22.05.07.,29
10888,CNTS_200000000008003,주원,사람은 많았지만 요이조리 피래서 찍으면 사진 잘나와요,kakao,5.0,19.12.11.,29
10811,CNTS_200000000008003,ㅇㅅㅇ,사진찍기에 너무 좋았어요 이쁜 동백꽃도 많구요,kakao,5.0,23.01.12.,25
10824,CNTS_200000000008003,ㅇㄴㄷ,겨울꽃이라 겨울에 오기 좋아요 입장료 저렴,kakao,5.0,22.12.09.,23
10836,CNTS_200000000008003,1:50,시기 잘 맞춰서 가면 더 예쁠 것 같아요,kakao,5.0,22.02.02.,22
10832,CNTS_200000000008003,도토리한줌,동백이 많이 지긴 했지만분위기 좋음,kakao,5.0,22.02.28.,19
10842,CNTS_200000000008003,쩝쩝박사,동백꽃이 멋지네요 한번쯤 가볼만해요,kakao,5.0,22.01.02.,19
10812,CNTS_200000000008003,나아,사진찍을 곳도 많고 동백꽃도 예쁨,kakao,5.0,23.01.12.,18
10852,CNTS_200000000008003,강필선^~^ O연천H의정부,동백은 고향의 꽃사랑스럽다,kakao,5.0,21.11.25.,14
10833,CNTS_200000000008003,마린69,동백꽃 향이 좋아요,kakao,5.0,22.02.25.,10
10854,CNTS_200000000008003,고동균,너무 좋아요,kakao,5.0,21.10.15.,6
10838,CNTS_200000000008003,소소,향기롭다,kakao,5.0,22.01.28.,4
10865,CNTS_200000000008003,정충환,좋아요,kakao,5.0,20.12.10.,3
10822,CNTS_200000000008003,dong, ,kakao,5.0,22.12.14.,1
10845,CNTS_200000000008003,김개, ,kakao,5.0,21.12.27.,1
10851,CNTS_200000000008003,오세원, ,kakao,5.0,21.12.08.,1
10858,CNTS_200000000008003,SSK, ,kakao,5.0,21.01.23.,1
6534,CNTS_200000000007942,형민,농약을 치지 않는 친환경 농장,kakao,5.0,22.06.05.,16
75,CNTS_200000000007941,노동하는근로자,혼자간 제주도예약안하고 지나가다 급 보고 들어감처음 들어갔을때 첫인상은 별로였어서 나갈까 하는 잠깐 고민도 했지만 이왕 들어온거 앉아서 기다림메뉴 따로없는 단일메뉴카맵 리뷰들이 돈아깝다길래 살짝 걱정전 괜찮던데요ㅋ 해산물을 좋아하긴 하는데 그렇다고 아무거나 다잘먹진 않고 먹다 남기고 나가는 스타일장 주시면서 하나하나 설명해주시는것도 좋았고다른 테이블에서 유일하게 들리는 소리들은 밥한공기 더달라는 말들ㅋㅋ내장이 없어서 살에 노른자 올린거 마지막에 참기름 올려 비벼서 김싸먹으라고 한건 오 여기 오기 잘했다싶었음ㅎ밥비빈 사진이 읍네ㅠㅠ사장님 손안좋으신것 같던데 치료 잘 받으셔여,kakao,5.0,20.12.09.,323
83,CNTS_200000000007941,션이,가게가 우선 정말 예쁘고 메뉴는 더 예쁨 사장님이 친절하게 설명해주셔서 좋았어요 맛있어서 밥 한공기 더 추가해먹음 ㅎㅎ 근데 장만 먹기엔 딱 괜찮은데 밥비벼먹기엔 좀 싱거웠어요 양념이 조금만 더 간간했으면 더 좋았을 것 같아요 짜지않고 엄청 건강한 맛이긴 함,kakao,5.0,20.03.14.,144
73,CNTS_200000000007941,진주,일단 사장님이 매우 친절하세요 정갈하게 식사도 나오고 제주도 감성이 물씬 나서 좋았네요 제주도에 간다면 또 한번 방문할 의사가 있습니다 식사가 장인데도 불구하고 대체적으로 짜지 않아서 좋았어요,kakao,5.0,21.04.18.,107
71,CNTS_200000000007941,ㅇㅁㅇ,엄청예쁘게 나와요 물론 맛도 있구요 짜지않아서 배에 계속들어가네요  밥한공기 금방 사라져요 사장님도 친절하세요 창가에서 문열고 먹으면 바닷가풍경이 들어와요 눈과 입 모두 미식을 즐길수있습니다,kakao,5.0,21.05.30.,106
61,CNTS_200000000007941,태영,전복장이 있기 때문에 비린거 못 먹는 사람은 비추며서해권 짠 간장게장맛에 길들인 사람들은 괜히 와서먹고 심심하니 뭐니 해서 별태하지 마시길본인 입맛도 모르고 와서 악평쓰는것도 멍청한 짓임,kakao,5.0,22.10.10.,104
84,CNTS_200000000007941,이지연,제주에서 먹은 음식 중에 최고또 생각나네요ㅜㅜ가격대가 있으나 그 이상입니다요만큼 해산물을 회로 먹어도 이것보다 훨씬 비싼데가격이 어찌 이리 되는지 추천추천 짜지도 않고 맛있어요ㅠㅠ,kakao,5.0,20.02.20.,100
81,CNTS_200000000007941,김영목(Youngmook Kim),제주산 자연산 식재료로 만들어서 그런지 건강해지는 느낌입니다맛있게 먹고갑니다 다음에 다시 오고싶은 식당입니다,kakao,5.0,20.06.22.,60
70,CNTS_200000000007941,Alyssa,제주에 갈 때마다 꼭 예약하는 집짜지 않고 감칠맛 나는 해물장에 매콤한 딱새우장도 너무 맛있어요 ㅎㅎ,kakao,5.0,21.06.03.,56
64,CNTS_200000000007941,예지,싱싱하고 맛도좋고 뷰도좋고 인테리어도 맘에들었어요담번 제주여행 갈때도 다시 들릴예정입니다귿귿,kakao,5.0,22.03.02.,51
68,CNTS_200000000007941,나리,플레이팅이 예뻐 눈으로 한번먹고 하나하나 다 신선해서 맛있게 먹었음,kakao,5.0,21.08.06.,37
63,CNTS_200000000007941,유도달,해산물요리를 저렴하게 먹을수있어서 좋아요낮술먹기 좋은집,kakao,5.0,22.03.04.,30
88,CNTS_200000000007941,지용훈,와 말이필요없는 제주에서 먹은음식중다연쵝오,kakao,5.0,19.12.17.,23
69,CNTS_200000000007941,김민경,잘 먹었습니다 친절하세용,kakao,5.0,21.08.06.,13
65,CNTS_200000000007941,정선,주차편함 특별한맛이있음,kakao,5.0,22.03.02.,12
87,CNTS_200000000007941,담뚜,아 딘땨 마싯서여,kakao,5.0,20.01.05.,9
85,CNTS_200000000007941,웅,존맛탱구리,kakao,5.0,20.02.20.,5
74,CNTS_200000000007941,냠냠,맛있어요,kakao,5.0,21.02.12.,4
80,CNTS_200000000007941,정유경 jay jeong,음식은 단일메뉴 인당 만원 사진비주얼 그대로 나오구요 일반적인 장처럼 간이 세지 않아 먹기 너무 좋았어요 반찬도 정갈하고 안에서 보는 썬팅된 바다도 너무 좋았어요 저는 운 좋게 바로 먹었지만 수량이 정해져있어 예약을 해야한다구 하네요 추천합니다,kakao,4.0,20.07.18.,136
78,CNTS_200000000007941,맛집찾아다니기,딱새우장 사장님 친절하심하루에명만 받으니 재료도 신선함그래서 가격이 조금 비싼듯제주에오면 한번쯤 가볼만한곳,kakao,4.0,20.10.02.,59
82,CNTS_200000000007941,김수아,맛있어요딱새우쌈짱 진짜맛있음,kakao,4.0,20.05.10.,15
79,CNTS_200000000007941,어뮤즈,리뷰보고 찾아갔습니다인만원 즉 인만원인기준전복중자마리딱새우마리랑 살만 발려만든장황게한마리뿔소라반마리문어작은거 다리개 계란반개이게만원치입니다간장으로된 장으로 숙성시킨 음식입니다글쎄요 한번 먹을만 하지만가성비를 따진다면다신 갈수없는곳 같습니다비쥬얼만 가지고 음식을 먹을순없는거라아쉽네요,kakao,3.0,20.09.06.,157
62,CNTS_200000000007941,릿,굳이 이거 먹으러 여기까지 가야하나 싶은 맛간장베이스를 싫어하는 나에게는 그저 간장에 담갔다 뺀 해물들,kakao,3.0,22.05.01.,57
60,CNTS_200000000007941,권영영,가격대비 넘 아쉬움이 크네요딱새우장 전복장 소라장 문어장 간장게장다 장 종류만 있으니 다른맛을 느낄수가 없네요먹다보니 그냥 짠맛그런데 일인당 원이면 가성비 많이 떨어지는 느낌미역국도 계란말이도 해놓은걸 전자렌지에 뎁혀서 주는 느낌또 가기에는 돈이 아까운 느낌,kakao,2.0,22.12.07.,144
77,CNTS_200000000007941,맛사냥꾼,단일메뉴 하나로 인당 무조건 만원메뉴사진보다 양이 너무 작아서 충격받았어요근데 인원이 많아진다고 양이 더 많아보이지도 않아요맛은 정말 좋았는데 가성비이 충격받았어요딱 이쁜 음식 사진찍기는 좋은 메뉴,kakao,2.0,20.10.11.,110
76,CNTS_200000000007941,🍪,음식에 가성비 안 따지는편인데도 가성비 최악 돈 아깝다고 느꼈어요 인당 만원은   만원정도면 비쥬얼값으로 치고 한번쯤 먹을만한듯 맛은 전 괜찮았는데 같이 먹은 친구는 비렸다고 하네요,kakao,2.0,20.10.19.,101
72,CNTS_200000000007941,뇸뇸,플레이팅 예뻐서 사진찍기 좋음맛은 진짜 모르겠다해물장 엄청 좋아하는데 비린 맛이 너무 강하고 양도 적었다,kakao,2.0,21.05.15.,58
66,CNTS_200000000007941,정윤석,최악입니다 예약하고 갔더니 음식을 뚜껑도 안 덮은 채 냉장고에서 꺼내 주시더군요 이런 곳 처음 봅니다 위생 대체 어디간 건가요 요리하시는 분 가족인지 남자분이 패딩입은 채로 서빙하고 맛도 없고 양도 적습니다 사진에 있는 접시가 인분입니다 랩핑도 뚜껑도 없이 냉장고에서 꺼내준 회를 만 원 주고 먹으시는 분 없길 바랍니다,kakao,1.0,21.12.24.,178
67,CNTS_200000000007941,p,사진 찍기위한 곳 게장 좋아하는데 맛이 너무 없고 비려서 다 남겼어요 식당이라기보다 스튜디오 느낌 맛있는 한끼를 기대하신다면 비추,kakao,1.0,21.09.25.,72
86,CNTS_200000000007941,제주흐림,지나친 가격 거의 모든 해산물이 간장베이스만으로 이루어진 아무리 생각해도 과도한 가격,kakao,1.0,20.02.16.,47
3321,CNTS_200000000007916,쮄, ,kakao,1.0,21.11.20.,1
3448,CNTS_200000000007858,신운용,이런 좋은 오름에 평가가 없어 글을 남기게 되었습니다  제가 오른 코스는 올레코스월라봉정상을 걸을 수 있는 코스로 총거리 정도이며 대략 시간 분에서 분정도 걸렸던거 같습니다 제가 올려 드린 번째 사진을 참고하시면 손쉽게 월라봉을 오를 수 있지만왕복 분  전 올레코스월라봉정상길이 훨씬 좋았던 관계로 먼저 올레코스월라봉정상길을 올려드립니다 우선 네비에 안덕면 감산리 로 주소 검색 후 출발 도착 후 첫번째 사진에 표시 된 주차장에 주차 후 올려드린 사진 순서대로 이동 번째 사진 참고하시어 올레코스 입구로 진입하시면 됩니다 오른쪽전에는 이곳이 올레코스였지만 개인사유지로 진입이 제한 되어 있음 왼쪽이 있는데 왼쪽 올레길 코스로 진입하시면 정상까지 올라 갈 수 있으니 전혀 걱정 안하셔도 됩니다 올레길이라 그런지 정비가 되어 있어 걷기 편했습니다 그리고 잘 정비 된 오름새별오름보다 오히려 분위기가 있어 전 너무 좋았습니다 이 오름은 다른 오름들과 다르게 정상까지 오르는 길이 너무 매력적이었고 정상뷰 또한 산방산 송악산 황우치 해변이 보여 너무 좋았습니다 이 오름을 한마디로 표현하자면 작은 한라산 말로 표현 할 수 없지만 그냥 한라산 같다는 생각이 들더군요 물론 힘든 정도는 비교도 할 수 없지만요 하여튼 너무 좋았습니다 오름 좋아하시는 분들이라면 꼭 올라 보시길 추천합니다 난이도는 큰노꼬메오름 보다는 조금 쉬운편이고 다랑쉬오름보다는 조금 힘들었던 같아요 아 그리고 주의 하셔야 할게저도 처음에는 에 등록 된 로 네비 검색해서 찾아갔는데 다른곳으로 안내 됨 에 등록 된 월라봉 주소 감산리 로 찾아 가시면 제가 안내 해 드린 곳 반대편으로 나오니 주의하세요 올려드린 사진 순서대로 이동 하시다 보면 번째 사진 출구로 나오시고 번째 사진 참고하시어 주차장으로 이동하시면 됩니다 이코스는 안덕계곡를 따라 걷게 되는데 흐르는 계곡물소리 또한 일품이며 웅장한 계곡 감상은 덤입니다 아 그리고 사진포인트 또한 엄청 많음ㅋ 번째 사진 출구로 나오기 전 진모르동산이라고 적혀 있는 올레코스표지판이 보이는데 그 표지판 옆 샛길로 가다보면 안덕계곡를 구경할 수 있는 전망대가 있으니 꼭 들려보세요 아 그리고 테크로 되어 있는 계단이 군데 있는데 그곳으로 가셔도 볼 만한 것은 없었습니다  꼭 감산리  네비 검색 후 찾아가세요월라봉정상만 가실분은 우선 감산리  또는 개끄리민교현대 정식 네비로는 검색 가능로 검색 후 이동 다리 주변에 주차 후 번째 사진 참고하여 이동 후 등반 올려드린 올레코스  월라봉정상길 보다는 경관이 못하지만 짧은시간에 등반 가능합니다왕복분,kakao,5.0,21.06.21.,1258
3453,CNTS_200000000007858,양슬기,아랫분이 말씀하신대로 정말 아름다운 곳 입니다 솔직히 저만 알고 싶은 오름일 정도로 사람도 없어서 사진도 마음껏 찍을 수 있었고 올라가는 내내 너무 아름다워서 감탄 연발했습니다 저도 아랫분 글 도움받아서 갔는데 네비로 주소로 찍고 가면 이상한 곳이 나와서 헤맸어요ㅠㅠ  월라봉 입구 주차장 찍고 오시면 됩니다 그리고 주차장에서 올레길 초입으로 가는 길이 무너져서 길이 끊어진 듯하지만 갈 수는 있으니 조심해서 가세요 가는 길에 박수기정도 슬쩍보입니다 정상은 생각보다 정상같지않고 동네 놀이터 같습니다ㅋㅋㅋ 중간에 진지동굴도 사진 정말 잘나옵니다지도에 나옴 전 오히려 전망대 쪽 보다 아랫분이 설명해주신 코스 뷰가 예쁘다고 생각하기에 시간 없으신 분들은 정상만 찍고 내려와도 좋을 것 같아요 아 그리고 생각보다 바람이 엄청 불었어요 옷 잘 챙겨입고가세요,kakao,5.0,20.10.31.,420
3446,CNTS_200000000007858,열받아,신운용님이 적어주신대로 돌았는데 너무 좋았어요 다시 주차장 오기까지 시분 정도 걸렸습니다 오름하고는 조금 다른 등산의 느낌이 나긴해서 조금 힘들긴했어도 여러가지 풍경과 계곡 구경 올레길 일본군이 있었던 진지동굴 까지 너무 좋았어요 귤밭 귤나무 주변으로 쭉 둘러서 내려왔는데 귤농장 앞에지나가는데 농장 분들이 저희 보고 귤 좀 그냥 가져가라고 해서 몇개 주셔서 목마른 와중에 맛있게 귤도 얻어먹었어요신운용님 최고,kakao,5.0,21.10.02.,229
3452,CNTS_200000000007858,윤,아래 신운용님 후기 보고 잘 찾아올라갔습니다올라갈때 분 내려올때 분 정도 걸립니다시작 부분에 자갈이 많아서 운동화 추천 드려요좋은 시간 되세요,kakao,5.0,20.12.29.,79
3440,CNTS_200000000007858,ok차박 전국투어,월라봉이 개 있습니다서귀포 신효동서귀포 안덕면안덕면 월라봉 차박 서귀포 월라봉검색하시면 영상 올렸습니다,kakao,5.0,22.11.03.,57
3450,CNTS_200000000007858,정원재,별 생각없이 올레길따라 올라가서 죽을뻔했지만 위에서 바라보는 바다와 풍경으로 만족,kakao,5.0,21.03.23.,45
3445,CNTS_200000000007858,은아짱,뒷산처럼 가볍게 산책하기 좋아요,kakao,5.0,22.02.20.,17
3444,CNTS_200000000007858,풍성한 아저씨,위치 건강과 성 박물관 옆에 골목길로 들어가서 시작점 찍어진 곳첫번째 사진 참고 길이 차 한대 지나갈 정도로 좁으니 자신 없으면건강과 성 박물관 쪽에 세우는걸 추천합니다 첫번째 사진에 있는 시작점 위치에 도착하면 앞에 있는 다리 건너시고 가다보면 감귤밭 앞에 파란색 주황색 화살표가 나오는데 거기서 왼쪽으로 빠져야 합니다두번째 사진에 사람이 걸어가는 곳산방산을 조망으로해서 보는 풍경이 아름다운 오름입니다 정상에 가면 바닷가 뷰도 좋고 중간에 마주치는 진지동굴도 잘 보존 되어있습니다 오름 둘레가 넓은 편이기 때문에 왔던 길로 다시 돌아가는 걸 추천합니다 이리저리 갈림길 둘러보다 주차했던 곳이랑 멀어져서 고생했네요 단점은 오름 둘레길이 대부분 차가 다닐 수 없는 올레길이라 등산만 원하시는 분들에겐 접근성이 낮은게 아쉽습니다,kakao,4.0,22.04.04.,406
