,ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT
1736,CNTS_000000000020857,개미,사장님 좋으세요  친절하시고     제주랑 별에 애정이 깊으셔서 사진도 을매나 성심성의껏 찍어주시는데  거기에 입맛딱 맞춰진 친절까지 바라시나요ㅠ 저는 개인적으로 사장님이 해주신 제주랑 별 얘기가 아주 좋았습니다 역사 얘기도 아주 재밌었어요 사장님 말투지적을 리뷰에서 볼줄이야  ㅎㅎ 좋아요 여기 별사진 못 찍어도 깨끗하고 관리된 숙소조식만으로도 뽕 뽑고도 남는 곳이에요,kakao,5,21.04.28.
1737,CNTS_000000000020857,단추,별빛투어 좋아요 이 투어만으로도 숙소의 가치는 충분합니다 방은 넓진않지만 따듯합니다 다만 사장님하고 말을 섞게 됐을때 호불호가 갈릴 수 있습니다 제주에 대한 애정도 깊고 여행객을 위한 많은 내용을 알려주시려는 모습은 게스트하우스 주인다우셔요 그러나 지나치게 말씀이 많은 측면정보뿐만 아니라 하고싶은 말씀을 다하심 말씀이 과하다보니 약간 여행객의 개인적인 부분까지 선을 넘는다는 느낌이 얼핏 있었습니다 피곤해서 들어가 자고싶었는데 끊기 어려웠어요 단호히 끊는 요령을 부리시길,kakao,3,21.03.08.
1738,CNTS_000000000020857,김정희,깐깐한 제게도 아주 잘맞는곳입니다 내인생의 별을 찾아떠나보세요별밤투어는 말로표현할수가없죠인간적인 게하 가족느낌의 게하 대한민국최고의 게하네요강추,kakao,5,20.11.28.
1739,CNTS_000000000020857,이소나,사랑해용 사장님좋아오,kakao,5,20.09.23.
1740,CNTS_000000000020857,ㅇ,정말 최고의 게스트하우스입니다여기 묵은게 큰 행운이네요,kakao,5,20.08.15.
1741,CNTS_000000000020857,-,객실도 너무 깨끗하고 경치도 좋고 사장님도 너무 친절하시고 아침에 나오는 조식죽은 너무 맛잇어서 반찬먹는걸 까먹어서 반그릇 더 먹엇어요 날씨가 따라주면 갈 수 있는 별나들이 진짜 최고입니다 인생게하,kakao,5,20.05.01.
1742,CNTS_000000000020857,Yuju,별빛투어 잊을 수 없어요 오션뷰 에다가,kakao,5,20.02.14.
1751,CNTS_000000000021084,양갑동,근무자 친절하고 깔끔하니 좋내요장점 깔끔분위기 친절 아침도시락단점 공백시간이 좀 길어요 오전시오후시 이글 보시면 위아래 한 시간씩만 줄여주세요글고 담에 또 갑니다요 우도랑 잠수타야지 추신아래글들을 보고 올립니다 일층 출입문을닥으시면 좀 더 이미지가 좋을 것 같아요그럼 수고,kakao,4,18.07.12.
1752,CONT_000000000500898,별들에게,올레코스 점심때우기 기본라면 원 아주 깔끔합니다,kakao,5,22.04.27.
1753,CONT_000000000500898,Let it go~♡,진짜 조용하고  펜션앞에서 바다다 보이고 뷰도 좋아요뭐니뭐니해도  사장님 내외 두분다  너무 친절해요집처럼  편하게 묵었어요,kakao,5,19.06.08.
1754,CNTS_000000000020157,신민우,깔끔한 방과 친절하신 사장님,kakao,5,21.04.02.
1755,CNTS_000000000020530,J,깔끔하고 쉬기 좋은 곳이었습니다 콜렉션 구경도 너무 좋았고요다음번에도 묵고 싶은 곳입니다,kakao,5,21.10.21.
1756,CNTS_000000000020530,유제석,이국적인 느낌에 숙소입니다 시설도 깨끗하고 편하게 쉬다 갑니다,kakao,5,21.01.08.
1757,CNTS_000000000020530,이해련,서울에서 지친 심신을 힐링하기에 좋았습니다 조용하게 잘 있다 갑니다 성업하세요,kakao,5,20.08.12.
1758,CNTS_000000000020530,카카오리뷰어,티비에 나온데라서 사실 기대를 많이 했는데 실망이 없네요 너무 마음에 들었고 펜션 주변에 사진 찍을때가 많이아서 좋은듯,kakao,5,19.12.17.
1759,CNTS_000000000020530,wwewwe,시설인정,kakao,5,19.12.17.
1760,CNTS_000000000020530,kim,펜션 너무 이쁘네요전체적으로 시설 깔끔하고 편안하게 쉬다 왔네요펜션 추천합니다굿굿,kakao,5,19.12.17.
1761,CNTS_000000000020530,최호영, ,kakao,3,18.07.23.
1762,CNTS_000000000020530,MJay Ko 고 민정, ,kakao,3,16.07.16.
1763,CNTS_000000000022014,훈이 아베,제주녀 아일랜드 트레블러의 영상보고 찾아갔는데 최악임 풀떼기 올려놓고 다른 곳에 서비스로 나오는 생선구이 하나 나오는 한식인 강제메뉴 먹음 정말 여긴 불쾌하였어요 너무 가성비 및 서비스가 떨어지네요 아일랜드 트레블러 그 분 비싼곳만 추천하나요 이건 해도 너무함 ㅠㅠ,kakao,1,22.06.19.
1764,CNTS_000000000022014,ㅇㅇ, ,kakao,4,22.03.17.
1765,CNTS_000000000022014,박민수,딱 기사식당수준,kakao,3,22.03.15.
1766,CNTS_000000000022014,ㅂㅇㅂ,옥돔구이가 정말 맛있습니다근데 갈치가 왜때문인지 미지근했어요,kakao,4,22.02.13.
1767,CNTS_000000000022014,수연,음식이 깔끔하고 맛있어요제대로 된 한정식 먹은 느낌이예요만족스럽게 저녁한끼 했어요,kakao,5,21.12.18.
1768,CNTS_000000000022014,탄,정갈하고 깔끔한 음식맛있는 반찬착한 가격또 먹으러 가고 싶다,kakao,5,21.10.20.
1769,CNTS_000000000022014,moon,제주도가 느껴지는 곳에서 먹고 싶어서 굳이 찾아갔어요 너무예쁘고 밥도 착한가격에 맛나게먹었어요,kakao,5,21.07.14.
1770,CNTS_000000000022014,치치,좋았어요 마당이 예뻐용,kakao,5,21.07.04.
1771,CNTS_000000000022014,영이, ,kakao,1,21.02.09.
1772,CNTS_000000000022014,얌,반찬도 다 무난히 맛있고 구성도 좋은데여행 때 굳이 굳이 찾아갈 정도는 아닌 것 같아요근처에 일정 있고 집밥같은 한식 먹길 원하면 추천,kakao,3,20.07.29.
1773,CNTS_000000000022014,허리허리,서울이면 점이요,kakao,4,20.06.17.
1777,CNTS_000000000019236,유성수,사장님 친절하시고 펜션에서 나는 나무냄새가 너무 좋아요 다음에 제주도 갈 일 있으면 또 이용할게요 번창하세요,kakao,5,22.07.18.
1778,CNTS_000000000019236,춘-식,태어나서 가본 숙소 중 젤 깨끗하고 침구에서 젤 조은 냄새나요 넘 예쁘고 만족한 숙소,kakao,5,22.04.14.
1779,CNTS_000000000019236,파더갓파치, ,kakao,4,20.07.20.
1780,CNTS_000000000018190,JEEHOON,과거 부모님 세대 년대 신혼여행등으로 전성기를 누렸을것 같은 숙소낡았으나 그 덕분에 저렴한 가격에 박하며한라산도 다니고 잘 지내다 갑니다겨울이라 그런지 다른 후기에서 이야기한 벌레나 곰팡이제주는 어지간하면 곰팡이 핌 문제는없었네요,kakao,5,23.01.22.
1781,CNTS_000000000018190,오가용,곰팡이 묵은 때 냄새 오물 묻은 이불다신 오고 싶지 않음,kakao,1,22.12.27.
1782,CNTS_000000000018190,펑치강（冯治强）,내가 리뷰를 안보고 예약한걸 후회해 이 호텔은 내가 묵었던 곳 중에 제일 더러워서 하룻밤 자고 가려고 했는데 불을 켜자마자 바퀴벌레를 발견해서 책상에,kakao,1,22.12.20.
1783,CNTS_000000000018190, ,                                         ,kakao,1,22.10.06.
1784,CNTS_000000000018190,민이,에어컨있는방도있고없는방도있네요 더워서 잠을못잤어요 샴푸린스바디워시도 없고 카운터에서받아야되네요,kakao,1,22.08.10.
1785,CNTS_000000000018190,찐후기,진짜 이런곳은 없어져야뎀 옷장에 죽은지얼마안된 바퀴벌레에 방안에서 곰팡이냄새에 수건에서도 곰팡이냄새 이불은 관리하는지 머리카락있고 베게는 더 의심스러움 침대도 프레임 없고 매트릭스 개 겹쳐놔서 개꿀렁댐 화장실도 문이 딱안맞아서 닫히지도 않음 제발 가지마세요,kakao,1,22.07.29.
1786,CNTS_000000000018190,짜다짜,왜 별점 점 없어요 저렴한 맛에 했지만 진짜 이건 아니지 않나요 적어도 청소는 하고 방 관리를 하셔야죠 머리카락이 뭉터기로 돌아다니고 화장실은 샤워를 할 수 없을 정도로 드럽고 물은 역류하고 진짜 최악 적어도 사용은 하게 해주셔야죠 방 바꿔 달라니 꽉차서 안된다고만 하시고 고쳐주시는데 한참 걸리고 언제 잠 자라고요 적어도 기본적인 건 해놓고 돈 받으세요 난 다시는 여기 안와요 아 진심 욕 나오는 거 참고 쓰는데 어렵네,kakao,1,22.06.13.
1787,CNTS_000000000018190,아빠공,일하시는 분들이 적어서 관리가 안되는 곳이 맞는 것 같습니다만 쌉니다 안좋은 것은 컴플레인변경요청하면 변경됩니다 품질은 옛날 중국시골여행 갔던 느낌이지만 가격도 동일하니 돈값을 한다고 보면 될 것 같습니다 세상에 싸면서 좋은 건 없어요 전 싼거 좋아해서 추천합니다 아 물론 군대간 남성들에 한합니다항마력 필수 아들도 잘 잤아요,kakao,4,22.06.04.
1788,CNTS_000000000018190,신우일,쓰레기 호텔 여인숙보다 못함에어컨 없는 것도 기가찬데 선풍기 회전도 안되어바꿔 준다며 가져 언제버튼에 먼지가 가득 이런 먼지투성이를 고객에게 가져다 주냐고 말하니죄송합니다 하고 문닫고 가버림 층 프런트 여자 방 깨끗하다고 함창문틀 다 부서져 있고만원에 자고 아침 첫뱅기로 가는데 라는 생각으로 숙박하지만이런 곳은 하루빨리 망해야 우리나라의 파라다이스 제주이미지가 그나마 지켜진다고 생각함,kakao,1,21.06.01.
1789,CNTS_000000000018190,.,볅 영젊웅 없냐욦햔쥷욧앿 뮤숍오욮,kakao,1,21.01.09.
1790,CNTS_000000000018190,윤준노, ,kakao,2,20.12.01.
1795,CNTS_000000000020128,큐니,우연히 발견한 진짜좋은곳,kakao,5,21.12.27.
1796,CNTS_000000000020128,주영, ,kakao,5,21.11.18.
1797,CNTS_000000000020128,음음,월에 방문 혼자 쉬기에 좋은 공간,kakao,4,21.07.01.
1798,CNTS_000000000020128,은,우연히 만난탁트인 야외눈앞에 야자수와 바다통유리창 하얀 방 별도 공용 일본식욕실층 카페 겸 브런치식 조식남자층여자층 분리파티가 저는 없어서 좋았어요쉼이란 단어가 정말 잘 어울리는 곳,kakao,5,21.04.07.
1799,CNTS_000000000020128,젊은보스,올레길 코스 종점쇠소깍다리가기 시간전쯤 만난 게하입니다계획없이 만난 게하이지만 더미토리 혼자 쓰는 호사 누렸지요추천해주신 식당에서 먹은 고기국수도 담백하고 좋았어요예술가풍이 느껴지는 사장님과 사모님 부부가 직접 운영하고 있습니다조식토스트와 커피도 훌륭해요저는 별개 드립니다,kakao,5,20.10.09.
1800,CNTS_000000000020128,요술콩 (◕ヮ◕)ﾉﾟ✧,게스트하우스도 하는데 저는 카페를 이용했어요카페만 이용하는 것도 가능한데 완전 리조트느낌나네요 힐링하고 갑니다,kakao,5,20.10.02.
1801,CNTS_000000000020128,야옹쓰,나가면 바다정원뷰 맛집,kakao,5,20.09.26.
1802,CNTS_000000000020128,shawn,년전에 첫 게하였는데 깔끔하고 사장님 내외분도 점잖으셧던 기억이강아지는 아직도 잘있는지,kakao,5,19.12.30.
1803,CNTS_000000000020128,Park,들어가는 입구에서 부터 분위기가 좋아요사장님도 친절하시고 조식도 괜찮고 방도 따시고 ㅋ 등등 여러모로 맘에 드네요 굿,kakao,4,19.12.28.
1804,CNTS_000000000020128,송군,동네이름처럼 근사한 게하입니다 침구도 깨끗하고 조식단 간단하지만 맛나구요 사장님 내외분도 게하이름못지않게 분위기있으시지요 조용히 머무를분께 추천해드리고싶네요 전 년전 이용하고 이번에 다시 이용합니다,kakao,5,18.12.30.
1805,CONT_000000000501012,김환,밥집  노키즈 미취학멍멍이는 ,kakao,2,22.12.20.
1806,CONT_000000000501012,맛집만 가는 사람,여유롭게 먹다가 감강아지 레고 귀여웠음맛있었음,kakao,4,22.12.10.
1807,CONT_000000000501012,이승수, ,kakao,5,22.11.07.
1808,CNTS_000000000022628,햄니,사장님이 친절하고 숙소가 깔끔해요 잘 머물다 갑니다 ,kakao,5,22.08.09.
1809,CNTS_000000000022628,제임스,여행 첫 날 둘째 날 모두 서귀포 고급 호텔에서 숙박을 했다 셋째 날 다른 분위기로 나무처럼 게스트하우스에 숙박을 했는데 가족 모두 나와 똑같은 목소리다신라호텔을 비교해 뭐하나 이불과 타올 너무 깨끗하고 방바닥 화장실 정말 청결하다숙박한 사람들의 만족에 이해한다 감사한 밤입니다,kakao,5,22.03.26.
1810,CNTS_000000000022628,리븃,와 진짜 제가 가본 게하 중에 제일 깨끗합니다구석 구석 사장님께서 세심하게 신경쓰신 게 딱 느껴지는 숙소였어요이 지역 다시 와도 무조건 이 숙소 재예약할 것 같아요깔끔하고 온수 잘 나오고 아늑하고 정말 만족스럽습니다저만 알고 싶은 게하예요 진짜,kakao,5,21.11.17.
1811,CNTS_000000000022628,써니,친절하고 숙소도 아늑하고 청결해요  게하 인식별로였는데 가족방   옹기종기모여서 아늑하네요 화장실도 넓은편이에요,kakao,5,21.10.09.
1812,CNTS_000000000022628,다은,제주 자주 오는데  숙소중에 역대급  청결도도 최상 방에 화장실 있는것도 최고 침대도 너무 편해요 ㅠㅠ화장실도 깨끗하구요 수건도 넉넉하게 주시고 사장님도 친절하셨어요 개인공간형식의 숙소라서 체크인 이후에 야경이나 여행 다녀오기도 좋아요   다음에 와도 또 여기 오려고요 ,kakao,5,21.07.12.
1813,CNTS_000000000022628,에세,몇년에 한번씩은 꼭 챙겨가는곳 이곳의 아늑함은 다른데서 따라하질 못합니다,kakao,5,21.03.31.
1814,CNTS_000000000022628,훈이,조금 좁다고 느껴질 수 있지만공간활용을 잘 하셔서그런지불편함이 도 없습니다숙소 곳곳에 이용자를 위한 세세한 배려가넘쳐납니다 청결함은 말할 것 없이 좋구요사장님 엄청 친절하십니다나중에 이 근처 다시 오게된다면숙소는 고민없이 여기로 정할거에요조식이 그렇게 맛나다던데미리 신청을 못해서 못먹고 가는 게 아쉽네요 ,kakao,5,21.01.22.
1815,CNTS_000000000022628,형형, ,kakao,4,20.10.10.
1816,CNTS_000000000022628,식도락,인실을 인실로 썼는데 정말 깔끔하고 사장님도친절하십니다ㅎㅎ 편하게 혼자 묵고 싶을때 다시 올거예요,kakao,5,20.05.31.
1817,CNTS_000000000022628,이정규,가본 게스트하우스중 청결함은 최고인듯여행중 편하게 쉬고 싶은날 들리고 싶은 숙소입니다,kakao,5,20.01.10.
1818,CNTS_000000000022628,니니,두번째 방문입니다 깨끗하고 조식도 맛있습니다 천원에 이런 퀄리티라니ㅎㅎ 생맥주도 진짜 부드러워요  한적하고 고즈넉한 아침 분위기를 느끼고 싶다면 추천합니다,kakao,5,19.11.24.
1820,CNTS_000000000021091,정호건,제주도에 이 만한 게스트 하우스는 레알 없음친정한 사장님 감귤 밭은 품은 범섬 뷰밤하늘에 쏟아지는 뷰와 옥상에서 공기의 신선함 진짜 이 만한데 없음 가고싶다 곧 가야지 ,kakao,5,22.03.21.
1821,CNTS_000000000021091,은재,쉬러갔던 곳 그리운 곳,kakao,5,21.11.11.
1822,CNTS_000000000021091,야생꾸벅이, ,kakao,5,21.08.25.
1823,CNTS_000000000021091,방방곡곡,사장님이 상주해계시지는 않아요분위기좋은곡에서 잘 묵고갑니다,kakao,4,20.05.03.
1824,CNTS_000000000021091,진,서귀포  시내와 가까우면서도 작은 숲과 바다를 품고 있는 곳에 조용히 자리잡은 아늑하고 포근한 느낌의 숙소에요 잔잔한 음악과 신비로운 특유의 분위기가 너무나 매력적이어서 여운이 길고 언제고 또 가고 싶은 곳입니다 버스정류장도 가까워서 뚜벅이도 편리하게 다닐 수 있고 사장님의 제주 이야기도 무척 기억에 남네요,kakao,5,19.08.01.
