WRITER,CONTENT,TYPE,SCORE,CREATED_AT,OPEN_CLOSE_TIME,CATEGORY,STORE_NAME,STORE_ADDR,STORE_SCORE,HOMPAGE,ECT
Sh,몹시 귀여움 별 걸 다 사고 나옴<br/>방문했던 소품샵 중 가장 귀여워요...,카카오맵,5,22.12.24.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
lees,매우 귀여움,카카오맵,4,22.12.15.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
무야호,내가 다닌 소품샵중 가장 제취향입니다.. 사랑입니다...,카카오맵,5,22.12.05.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
념념,아기자기하고 귀여운 곳.,카카오맵,4,22.11.18.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
MK,공간 자체는 작지만 문구류도 귀엽고 특히 물건마다 직접 작성하신 멘트 하나하나 유머러스해서 정독하게 되네요ㅎㅎ 사장님도 친절하시고 즐거운 시간이었어요.,카카오맵,5,22.11.04.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
샐러드,친절하셔요 소품들도 이쁨 기념품굿,카카오맵,5,22.11.01.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
옴팡진어른이,11시에 잘열려있던데..<br/><br/>빨리나와서 문열고 그런건 아닌것같고 옆에 사장님들이랑 다같이 11시에 열기로 하셨낭.. <br/><br/>집모양은 여기서만 파는것같아서 분양받았음!!<br/>조금 비싼거 같은데.. 원래 집값비싸니까 수긍함..,카카오맵,4,22.10.20.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
강아지,"사장님이 너무 친절하시고 가게에 소품이 정말 너무 귀여웠어요ㅠㅠ 다 사고싶은거 간신히 참았어요 ㅎㅎㅎ 원래 가보고 싶었던 곳이었는데 근처 온 김에 왔는데, 역시 와보길 너무 잘했어요! 아기자기한 것 좋아하시는 분들은 정말 좋아하실거예요!",카카오맵,5,22.09.17.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
.,아이가 가고싶다고해서 멀리서 찾아갔는데<br/>판매자 여자두명이 나는솔로 영식욕하고 옥순옷차림 이야기하는게 너무거슬렸음,카카오맵,1,22.09.09.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
천덕♡,자칫 그냥 지나칠 수 있는 위치에 있어요!<br/>지갑 털릴 각오 하고 가세요 ㅎㅎㅎ,카카오맵,5,22.06.01.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
7356,아쉽<br/>기념품 비중이 많음,카카오맵,2,22.05.17.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
탕탕,사장님도 친절하신데 소품샵도 너무너무너무 귀여워요&lt;3  제주 동쪽에서 젤 예쁜 소품샵이에요!,카카오맵,5,22.05.10.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
L,기대보단 아쉬웠지만 메모들이 눈길을 끄네요,카카오맵,4,22.04.17.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
잰잰,열두시에도 안열려있는 이곳...ㅋㅋ,카카오맵,1,22.04.14.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
ㅇㅅㅇ,,카카오맵,4,22.03.02.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
알,11시 오픈이면 11시 전에 와서 준비하셔야 하는거 아닌가요? 비행기 시간 때문에 11시 10분까지 기다렸으나 인스타 공지도 없이 안오시네요...<br/>저 말고도 기다리는 팀이 2팀 더 있었어요,카카오맵,1,22.02.01.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
문효선,28일부터 2월 6일까지 휴무에요  참고하세요,카카오맵,5,22.01.28.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
실력파 음식점 좋아함,,카카오맵,3,22.01.16.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
코끼리,동쪽에 머물면서 선물가게가 많이 없어 아쉬웠는데 검색해서 찾아왔습니다. 아기자기하고 제주스러운 소품이 많습니다.,카카오맵,4,22.01.01.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
slow,10분 둘러보고 뭐 사고 나왔는데 메모 적어 놓은 거 읽다보니 지금 찐이모보다 내적 친밀감 커짐... 분위기 좋아요,카카오맵,5,21.12.28.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
서민진,21일까지 휴무래요 ㅠㅠ,카카오맵,5,21.11.17.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
ㄱㅅㅃ,,카카오맵,3,21.11.16.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
냐냥,"너무 조그마한 가게,,근처 갈 일 있다면 겸사겸사 들리는걸 추천하지만 그렇지않다면 굳이 찾아가는건 조금ㅠ",카카오맵,2,21.10.03.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
리리,소품들 물건들 너무 예쁜데... 제가 세화에 있는 일주일 동안 오픈 시간 11시에 여신 적이 없었어요 ㅠㅠㅎㅎ.. 열한시반은 돼야 문 여시더라구요.. 오픈이 조금 늦어질 것 같으면 인스타 같은 데라도 공지를 주시면 어떨까 싶네요,카카오맵,4,21.09.06.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
져니,아기자기한 소품샵. 같이 적혀진 설명들을 읽는게 너무 재밌어요.,카카오맵,5,21.08.21.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
csl,예뻐요,카카오맵,5,21.08.07.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
그린그린,"드디어 와봤다 여름문구사! 세화 올 때마다 일정이 안 맞아서 못 와봤는데 드디어 와 봄. 귀여운 제품들 많이 있고요, 주인분이 직접 그리는 간판 그림이랑 매달 발행하신다는 소식지가 아주 아기자기 하니까 벽에 붙어있는 것들도 유심히 봐야합니다. 이렇게 주인장의 취향이 마음껏 드러나는 곳 소듕",카카오맵,5,21.07.29.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
김사과,,카카오맵,4,21.06.04.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
.,취향은 전혀 아니라 재방문하지는 않겠지만 왜 유명한지 알겠음 예상외로 괜찮음,카카오맵,4,21.05.02.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
elsl19,여름문구사/ 나나이로/아코제주 가 붙어있는데 여름문구사가 제일 보는 재미가 있었어요. <br/>그리고 사장님도 여기 사장님이 제일 친근하고 친절하신듯..ㅎㅎ,카카오맵,5,21.04.17.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
사실만말해오,옆에 두군데에 비해 제일 친절한듯한 사장님~ <br/>ㅎㅎ 다른 기념품샵에서 파는것과 중복되는 물건 반 아닌것 반반인듯..,카카오맵,4,21.04.07.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
투어,솔직히<br/>생각보단 규모가 작지만....지나가는 길에 들어가면 행복해지는 곳이에요,카카오맵,4,21.03.04.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
김수영-표준,"너무너무 좋았어요.친절하시고, 잘먹을때인 아들들이라고 맛난 선물도 주시고 넘 배려가 깊으세요.<br/>다시한번 감사합니다~~^^",카카오맵,5,21.02.01.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
조단샘,,카카오맵,5,20.12.13.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
최소미,,카카오맵,5,20.12.02.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
beee,9월에 오고 한달만에 또 왔는데 <br/>내부가 더 넓어졌어요 <br/>귀여운건 더더욱 최고최고,카카오맵,5,20.10.29.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
😏,문구덕후분들은 가세요 ㅋㅋ 마스킹테이프 귀어워서 샀어요 ㅋㅋ 그게 아닌분들은 굳이 안가셔도....,카카오맵,5,20.10.27.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
✔️,,카카오맵,3,20.10.09.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
Hailey,평범,카카오맵,2,20.08.06.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
영등포구먹짱,귀여운거 많고 귀여워요ㅠ,카카오맵,4,20.05.30.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
Aloha!,동네 분위기에 맞게 꾸며진 작은 편집샵<br/>한번쯤 들러서 구경하기 괜찮아요<br/>카드결제는 안되는게 가장 큰단점,카카오맵,3,20.04.26.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
맛집에 도른자,귀여운게 많긴하나 가격에 비해 잘 모르겠네요..,카카오맵,3,20.04.02.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
동후,,카카오맵,5,20.03.08.,11:00 ~ 18:00,"분류: 문구,사무용품",여름문구사,"제주특별자치도 제주시 구좌읍
                구좌로 77
                 (우)63361",3.9점,www.instagram.com/summer_mungusa,정보없음
