,feature,label
3558,"제주여행시 이용했던 렌트카 업체에요. 제주공항에서 대형버스로 픽업해주고 차로 10분내외인듯해요. 렌트카업체 다그렇겠지만.차량도 종류별로 많고 사무실도 키오스크로 접수하고 손님들 몰리는 시간은 어쩔수없이 대기하겠지만 시스템이나 차량 배차, 회수 안내 등 빠른 처리 좋았어요. 사무실안에 선물코너도 있고 대기하는 장소에 긴 의자가 외부에 두개있지만 다들 서서 대기하다가 배차받으면 우르르 빠지고해서 크게 불편하지는 않았어요. 가격조건만 맞으신다면 이용해보세요. 신차가 제법 많아요.",1
3559,가격 생각하고도 차 상태가 매우 안좋습니다. 비추천,0
3560,렌트카 회사 사고후 처리 매우미흡 불쾌~~~별이 빵점이 안되네요~ㅠㅠ여행중 상대방 차량 중앙선침범으로 황당한  사고를 당했습니다. 제주 1100고지 그  산중턱에서 렌트회사에  연락을 했더니~ 대차가 없다고…,0
3561,셔틀버스가..그렇게 친절하지는 않습니다..실제로 업체에 버스를 타고 가 보면 바로옆에 퍼스트 렌터카와 거의 같은 공간을 쓰고있어서..이전에 자리잡은 대형 업체들과 비교하기에는 좀 무리가 있죠.. 렌트카 인수 등록과정운 키오스크로 진행하는데..이게 생각보다 시간이 좀…,1
3562,여러가지로 이용에 괜찮은곳 하지만 사람들이 많아서인지 직원들이 손님에게 짜증을 내네요이용객이 많아서인지 복잡하고 정신없고 셔틀버스 꽉채워 다니니 좀 힘들고 그래도 매점 싸고 물건좋고 차 상태 좋고 처리 빠르고가성비는 좋은곳인듯,1
3563,차량 렌트는 오래기다립니다. 반납은 금방인데 셔틀타는것이 오래걸렸습니다. 차량은 신차를 렌트해 상태가 좋았어요. 청소를 해준다는 내용에 편히 사용했습니다.,1
3564,카니발 탔는데요...사용 전 외관 사진 다 찍어놨는데 필요없음...이미 상태가 좋지 않아서인지 반납시 보지도 않고 그냥 받아감 ㅋㅋ…,1
3565,"차량 타이어가 완전 닳아있어요.손님들이 사무실앞에 대기중인데도 차량을 옮길때 어찌나 험하게 운전하든지,다음에는 절대로 이용 안할겁니다.",0
3566,공항에서 가깝고 일단 저렴하게 이용했던 점이 좋았지만 차량 외부 컨디션이 별로 안 좋았어요. 이용자가 너무 많아 차량 인수시 바깥에서 호명할 때까지 기다리는 게 좀 이상한 시스템이랄까. 주유량이 full이 아니라 나중에 좀 애매하게 주유하게 되는 점. 반납시 별도 공간이 없어 드나드는 차량들 때문에 복잡했던 것 등 보완해야할 점은 많아 보입니다,1
3567,"보통. 인계 때부터 차량 상태는 좋지 않았지만, 그래도 사고 안나고 잘 몰고다닐수 있어서 감사했다. 다만 좁은 주차장 내부에서 정신없이 주차와 세차, 셔틀버스가 한번에 이뤄져 혼란스럽다. 렌트시장같달까.",0
3568,손님이많고 직원들친절합니다,1
3569,제주도 사람들은 육지 사람들을 '육지것들'이라고한다네요.. 마치 다른 나라 사람 취급하는 듯..제주도 여행하면서 젤~불친절하고 억지부리고육지 사람들 싫으면 장사는 왜? 하는지..,0
3570,아 저도 21년6월에 이용했는데  로그인렌트카여 다른사람 후기  공감해서 올립니다  퍼스트.로그인 바로 붙어 있는데 전 퍼스트렌트카에서 예약한듯요    분명  렌트할때 기름 리터  찍었는데  반납할때  한칸부족하다는거에요  제가 찍은 사진 보여 줬는데도  차량 운전석에  앉아서 위에서 내려보래요?  그럼  조금 부족하다는거에요  좀 동의할수 없었는데 계속 부족하다고 더내라고 하더군요  5천원이라고 카드달라고  먼저 계산하겠다고…,0
3571,"친절하셨어요! 일 처리가 빨랐고, 차량 상태도 좋았습니다. 2019년형인데 24000km밖에 안 뛴 k5 주셨어요.",1
3572,비교적 싸긴한데 차가 엄청 손상이 심한차를...중간에 차가 고장날까봐 맘졸이며 탐.,1
3573,잘 모르고 예약했는데가격은 저렴한 편이지만 세차가 잘 되어있지 않고 10만 키로짜리 차로 배정받았네요그리고 내부에서 뒷문이 안열려 여행 내내 불편…,0
3574,타이어도 마모가 심하며 서스패션도 별로인 니로 전기차를를 랜트해주시네요. 제주 전기차 충전카드도 없어서 충전기 이용이 많이 불편했습니다. ㅠㅠ,1
3575,자주쓰긴하는데 직원 불친절 렌트카 업장내 직원들이 차량이동시킬때 과속 급출발 급제동 후까시잡고 진짜 너무 위험해보임 차량 준비도안되서 갑자기 세차시키더니 물뚝뚝 떨어지는 차 가져다줌. 전기차 충전도 안되있는거 줘서 충전비 환불하느랴 또 기다림.,0
3576,3개 사무실이 좁은 사무실 및 영업장소를 공동으로 사용해 너무 번잡하고 셔틀버스도 함께 이용해 복잡하다. 2020년식 차량을 렌탈하였는데도 차량이 흠집이 많고 금간곳도 있어 승차전 사진을 찍어두었고 gas 차량을 이용하였는데 연료를 가득 채워서 이용하도록 안내받았지만 적당량으로 채워 이용해도 이용전보다 연료가 많이 남았다.,1
3577,"저렴한 렌트비로 가성비는 좋으나 친절도는 다소 낮음. 바쁘더라도 고객응대는 성의껏해야하는데 아쉬움.차량정비 상태가 다소 부족함. 차내 청소가 불량하였고. 차량타이어 공기압이 부족했음.전기차 렌트시 충전비를 별도로 받음. 충전카드 안줌... 350킬로미터 충전된 상태로 대여하는데, 충전카드 지급하는 데도 있는데, 개선이 필요할듯.",1
3578,차량 반납시 잘 받아주시네요~ 별탈 없이~~ 비 오는 날 반납하고 호텔로 돌아가려는데 택시가 안잡히네요~버스타고 공항으로 가서 다시 택시 타고 호텔로 왔어요~,1
3579,1. 추가 요금없이 타려고 완전자차를 선택. 인수하러 사무실가니 타이어. 긴급출동 특 약이 있다. 나중에 사고나서 기분 망칠까봐 가입.2. 눈이  온다고해서 체인을 빌리는데 체인비가 5천원이면 거져네라며 생색내면서 결재하고 받기까지 20분을 더 기다렸다.체인. 그냥들고오면 되는걸.…,0
3580,차 관리가 너무 안되어 있네요백미러가 물때에 쩌러 잘 안보이고 앞유리도 안보여서 직접 청소 했어요소나타DN 렌트,0
3581,고물상 비주얼. 사무처는 슈퍼마켓과 같이 있음. 진짜임. 차 상태는 의외로 괜찮음. 공항 셔틀 타기 위한 줄이 인상적임. 미국행 버스타는 멕시코인들.,0
3582,"전기차 렌트 했어요세차도 제대로 하지 않고 여자 머리카락이 뭉타기로 있었어요차 반납하고 택시를 타려 했는데 카*택시, 호출택시등  다 안 들어 온다고 하네요…",0
3583,제주 출장시 이용하는 렌트카..가격이 저렴함.,1
3584,차량 문짝 밑에 휀다까지 천천히 동영상 촬영하시기 바랍니다...간혹 좁은 주차라인에서 촬영할때 문짝 밑에 휀다는 못보고 위에만 촬영하는데 밑에 찌그러지거나 찢어진 경우가 있어서 반납할때 문제 생길수있습니다....시간은 많으니 렌터카 주차라인에서 살짝 빼서 꼼꼼히 증거를 남기시기 바랍니다...,0
3585,"다른 어플을 통해 렌트예약했는데,,,자세한 사건은 얘기 못하지만 어플이랑 렌트카랑 서로 책임 떠넘기려고하는 모습 잘 봤습니다...인상적이네요..다음에는 절대 예약하고 싶지 않아요ㅠㅠ",0
3586,ev충전기 고장났으니 너네들이 알아서 전기차충전하라함;; 1분1초가 아까운 관광객한테 미안해하지도않고 충전비용 환불해주면 되지않냐는 식. 완충되서 나온다해서 전기차 빌린거엿는데 덕분에 여행완전꼬였음 완전 최악임,0
3587,친절하시고 공항에서 가깝고 비성수기이지만 대여비가 저렴해요  차상태가 금연차량이라 깨끗했어요 또 이용할께요@@,1
3588,눈보라가 치는 제주에서 여자들끼리 다니기란....체인을하고 가려고 눈보라속에서 해맬때 잘~~~생긴 직원이 도움을 주셨어요! 당연함이 아닌 친절이다보니 감사함이 배~~~!!! 제주여행이 배~~~~~!!!! 덕분에 눈속의 제주도여행이 더 멋졌습니다!♡♡♡,1
3589,응대가 불친절해서 얼굴이 화끈거리네요,0
3590,제주 가기 한달전 다른 렌터카 1일 10만원 이상이었는데 3일전 엄청 저렴하게 빌렸고 차량 외부 는 세월의 흔적이 있었으나 내부는 깔끔하고 냄새 없어 만족했어요 3일간 8만원이라니 대박,1
3591,저렴하고 공헝 가깝고 셔틀 자주잇고. 그럼 된거지.. 렌트카 사무실에 뭘 바라욤.. 다만 외진곳이라 공항셔틀 안타면 개인적 접근이 힘들고. 진입로가 1차로라 차빌려 나갈때랑 반납하러 들어올때 초보들은 진땀뺄일이 있을수도!,1
3592,최악입니다. 차량도 저희가 예약한 차가 없어서 추가 4만원정도 까지 냈는데 제주도에서 10만 넘은 k5 깡통차주더라고요. 유분도 많아 앞도 안보이고 엘피아이 경우 시동도 잘 안걸립니다. 자기네들도 잘 못걸더라고요. 한판 싸웠습니다. 착하신분들은 절대 가지 마세요. 저는 성격이 더러워서 그런지 실컷 싸우고 잘 왔습니다.,0
3593,"별1개도 아까움차량 여자머리카락 한뭉탱이 커피쏟은거 등등 내부청소 안한차량을 그대로 주고, 대여당시부터 대응 미흡, 결국 사후처리미흡하여 더러운차량 세차후 사용함.…",0
3594,"세차도 안된 차를 렌트해줘서 여행 내내 차문열고 닫을 때마다 차의 때가 옷에 묻을 까봐 신경이 쓰였네요. 직원들도 무뚜뚝하고, 개인적으로 이번 제주여행에서 이곳에서 렌트한 것이 유일한 흠이 아니었을까 합니다.",0
3595,세차안된차. 차에서 담배꽁초나오고 전에타던 쓰레기 그대로 놔둔 차를 내줌 얼탱이가 없어서 별 하나도 아까움.,0
3596,벌써 많은 분들이 후기를 남겼네요....ㅎㅎㅎ 사람들 많은데 인수하는 곳에서 험악한 운전. 사이드미러랑 뒷 유리는 유막이 가득해서 밤운전할때나 비오면 저어어언혀 안보여요 세차도 대애애충. 이곳 렌트는 마지막일듯 합니다,0
3597,차량받고 사진도 나만 찍고 연료관리는 아예 안되있고.   질문에 관해서는 꺼려하는 느낌. 상호도 저마다 다름.  제주몬에서 결제하고 렌트는 다른곳에.  다행이 차량에 문제는 없음. 정말 다행임.,0
3598,유류비를 비싸게 받기에 비씨다 하니 이정도는 받아야 한다며 매우 불친절하게 반응하데요 셔틀 기사도 친절은 엿 바꿔먹었더군요,0
3599,공항에서 렌트카 픽업이 금방 출발했는지 한15-20분 기다렸습니다.뭐 제주렌트카 답게 다 비슷하고 반납할때도 그렇게 까다롭게 검사하진 않았습니다.가격 저렴하고 미리 온라인으로 서류를 적을수 있어서 편합니다. 가서 차 끌고 입구 나가면 본인 확인만하면 끝입니다.  여지껏 갔던 렌트카중에 제일 괜찮았어요.,1
3600,별로였던 점들: 1) 10만원에 예약했는데 도착하니 12만원이라고 전산에 뜸. 2) 완전자차로 예약하니 기스 많은 차 줌. 3) 워셔액 없이 줌. 4) 기름도 1/4밖에 없음. 5) 반환할때 1번의 이유로 짐 빼지말고 사무실에서 확인해야된다고 내리라더니 차 가져가서 청소하고 짐은 구석 소파에다가 쌓아 놓음. 렌트중 5일동안 확인도 안했었음. 5) 친절분도 있었지만 반환할때 있던 직원분은 매너가 너무 어뵤었음…,0
3601,빌려서 쓴 것까진 좋았는데 반납하고 공항까지 버스로 데려다 준다더니 빗속에서 모두들 하염없이 대기... 버스 언제 오냐니까 직원들은 못본척 무시하고 바로 앞에 가서 물어보니 대충대충 이따가와요.. 답답하면 택시타세요..아니 배차시간이라도 알려줘야 되는 거 아닙니까? 답답하면 택시타세요? 약올려요? 나중에야 다른 직원한테 물어보니까 대략 알려주네요 사람들 빗속에서 40분 서있다가 그제서야 버스 탑니다,0
3602,공항에서는 가까우나 반납시 찾아 헤멜수도 있음. 보험 꼭 다넣으세요. 타이어 관련 추가 상품을 운용하는데 1일 5000원이라함 그냥 넣고 맘편히 다니세요.,1
3603,이제까지 렌트한 곳중 위생 상태가 최고인듯바로 전 렌트한 사람들이 담배를 안펴서인지 실내 냄새도 없고 깨끗해서 아이들과 기분좋게 드라이브 했어요,1
3604,최악의 렌트카 업체... 돈에 환장해서 사기치는 돌팔이 렌트카 업체..잘 먹고 잘사시길... 반납할때 사기 안당하게 다들 조심하세요.싸가지도 진짜 최악임. 고객 대하기를 뭐 대하듯 함.. 최악임.…,0
3605,접근성 떨어지는 위치에 있음 차량 반납시 정체구간 포함 공항앞을 돌아서 반납해야 함 네비기준30분 일찍할것 손님을 헤이~ 라고 부르는걸 목격 매장 안에서 풀악셀로 차량이동 목격,0
3606,완전 좋아요. 벤츠를 하루에 6만6천원에 타고 다니고 너무 좋았네요 ㅎ 서비스도 좋고,1
3607,애견동반 탑승 가능 이라 해서 강아지 케이지 동반 탑승 했는데 차에서 내릴때 제 몸에서 강아지 털이 몇가닥 날렸다고 크리닝비를 요구하고 협박어조로 말하시더라구요 .직원분이 덩치도 크고 위협받은 느낌이 들었어요.…,0
3608,공항에서 약 10분 안쪽 거리입니다.가깝고 비행기 활주로가 바로 앞에 있어서 이륙하는게 바로 보여요.셔틀버스는 약 20분정도 배차 텀이 있습니다,1
3609,"가격만큼해요. 셔틀버스 십오분에 한대정도고요. 오분? 십분? 정도 타고 들어갔네요. 차 받는 시간은 좀 걸렸고, 반납은 신속했습니다. 친절한 편은 아닌데 막 불친절하진 않아요.",1
3610,"아주 저렴하게 잘 사용했습니다. 자차 보험 없이 렌트해서 정말 조심히 운전했습니다. 제주도라서 그런지 원래 그런지는 잘 모르겠습니다만 연비 15킬로 미터 기록하네요.참 차종은 K3 60,000킬로.…",1
