ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,RENTAL_CAR_ID,image
7296,찡이5250,렌트카를 무인으로 하는곳은 처음이었어요. 혼잡하고 정신없고 시간약속도 무의미하네요. 처음이니 경험했다 생각하고 앞으로는 이용 안할겁니다,네이버,3.87,22.10.2.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7297,Jwjoah,제주도 첫 여행인데 기분 상하네요.. 엔꼬만 안나게만해달라해서 3만원 채웠는데 본인들이 생각하는 기준에서 모자르다는 이유로 5천원이면 될 돈을 15...,네이버,3.87,22.10.2.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7298,dldydal165869,앵꼬만 안나면 됀다해서 처음 차량 수령을 하였을 때 와 비슷한 수준으로 으로 반납하였더니 주유비를15000원 지불 하라고 합니다 처음과 말이 다르지 ...,네이버,3.87,22.10.2.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7299,dldydal165869,차 내부상태 네비게이션 업그레이드 되지 않은 상태 그리고 엔꼬만 나지 않으면 된다 해놓고 주유비 내놓으라는 등 최악입니다,네이버,3.87,22.10.1.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7300,wjd****,엔꼬만 안 나면  된다 해놓고  눈금하나 차이로  15000원 씩이나 떼가네요^_^,네이버,3.87,22.10.1.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7301,나무느을보오,차 아이오닉 빌렸는데 깨끗했어요,네이버,3.87,22.10.1.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7302,ㅋ35,가성비 좋아요,네이버,3.87,22.9.29.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7303,본드,싸서 좋아요.,네이버,3.87,22.9.29.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7304,이쁜엄마되기77,좋아요^^,네이버,3.87,22.9.28.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7305,긍정마인드051,좋아요,네이버,3.87,22.9.25.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7306,K술퍼,굿,네이버,3.87,22.9.25.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7307,xia****,친절합니다,네이버,3.87,22.9.24.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7308,David40,차상태가 별로네요. 두번은 안갈듯,네이버,3.87,22.9.24.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7309,꼬딱지62,왜 가격이 저렴한지 알겠어요ㅜ 차량 외부가 너무 더럽고 안전밸트는 끈적여요 ,네이버,3.87,22.9.24.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7310,yks****,아침 8시부터 렌트인데 딜레이없이 빠른 배차로 기분이 좋았습니다!,네이버,3.87,22.9.24.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7311,slile,굿,네이버,3.87,22.9.23.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7312,gjt****,굿,네이버,3.87,22.9.23.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7313,사탕3062,굿,네이버,3.87,22.9.22.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7314,하남매마마랄몽oo58,즐거운여행👍🏻,네이버,3.87,22.9.22.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7315,ssoo0502,편하게 잘 이용했어요!,네이버,3.87,22.9.22.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7316,지렁이5557,굿굿,네이버,3.87,22.9.22.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7317,iml****,굿,네이버,3.87,22.9.19.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7318,kim****,굿,네이버,3.87,22.9.18.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7319,han****,😊,네이버,3.87,22.9.17.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7320,aus****,굿,네이버,3.87,22.9.16.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7321,완소녀밍밍,굿.,네이버,3.87,22.9.11.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7322,소금창고47,좋아요 ,네이버,3.87,22.9.11.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7323,왁작지껄,하...출고대기가 겁나깁니다...차량이동도 너무 오래걸리고...렌트에서만 40분 정도 버리고...답답함,네이버,3.87,22.9.11.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7324,mhs****,굿,네이버,3.87,22.9.10.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7325,완소녀밍밍,좋아요,네이버,3.87,22.9.9.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7326,주르4291,친절하고 좋아요~ 잘사용했습니다,네이버,3.87,22.9.9.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7327,남용훈,굿,네이버,3.87,22.9.9.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7328,용혀니마미,굿,네이버,3.87,22.9.8.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7329,poppy6893,"차상태 진짜 최악. 서비스 최악. 차사진 이건 일부에 불과,, 안긁힌 면이 없음,, 애견동반가능하나 털이 하나라도 없이 반납하거나, 비행기 시간 급하면 ...",네이버,3.87,22.9.5.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7330,또치42,좋아요,네이버,3.87,22.9.4.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7331,행복만땅9418,좋아요 ,네이버,3.87,22.9.2.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7332,Myrb,넘 비싸요... ,네이버,3.87,22.9.1.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7333,hwa****,제주도에 관광객이 많아서 그런가 그리  친절하지는 안네,네이버,3.87,22.8.31.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7334,102****,최고요 담에 또할겁니다,네이버,3.87,22.8.29.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7335,darkchu,:),네이버,3.87,22.8.29.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7336,심쿵어깨,직원분 굉장히 불친절하네요,네이버,3.87,22.8.29.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7337,seoyeonS2,숫,네이버,3.87,22.8.28.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7338,luck820,미리 선불 충전하는 건 고객입장에선 좀 별로였어요,네이버,3.87,22.8.27.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7339,sun****,작년에 이어 두번째 방문!,네이버,3.87,22.8.26.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7340,맛있고 핫한데만 갑니닷,"초보운전자들은 비추입니다 일단 진입로가 차한대만다닐수있어서 나가기가 복잡하더라구여, 차 상태도 깨끗하진않음.. 매장도 여러 렌트카업체가 함...",네이버,3.87,22.8.26.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7341,먼지멘탈,굿,네이버,3.87,22.8.25.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7342,찹쌀떡792,^^,네이버,3.87,22.8.25.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7343,qkrgksquf122,굿,네이버,3.87,22.8.25.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7344,노랭이25,음.. 저렴한 이유가 있어요~ 차량외부도 긁힌 부분도 많았지만 내부는 쏘쏘 했어요 이번엔 호캉스라서 차를 많이 쓰지않아서 괜찮은거 같아요,네이버,3.87,22.8.24.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7345,달토끼와꼬북이,전기차 렌트했는데 좋았어요,네이버,3.87,22.8.24.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7346,Summer1390,굿,네이버,3.87,22.8.24.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7347,바니바니당근49,좋아요,네이버,3.87,22.8.24.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7348,hyejin0322,22년식차량 깨끗한차량으로 잘빌렸어요 ,네이버,3.87,22.8.21.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7349,거기 일루와,좋아요,네이버,3.87,22.8.21.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7350,해바라기B,코란도2020 렌트 했음! 차량 인도받을때 키오스크로 빠르게 진행했고 반납할때는 기름때문에 문제 생긴적이 많았다는 리뷰를 좀 봐서 그냥 미리 넉넉...,네이버,3.87,22.8.20.토,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7351,시리링,제주에 가면 늘이용하는 렌트카입니다,네이버,3.87,22.8.19.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7352,tkd****,저는 로그인 제주올때마다 쓰는데전기차 충전 따로 안하고 반납해도 되고!완전 추천이요!!!,네이버,3.87,22.8.16.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7353,블랙보리9,좋아요 ,네이버,3.87,22.8.16.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7354,go after,친절도 최악이고 반납할 때 LPG 충전 덜 되어 있다고실랑이 엄청 함. 반납하기 전에 충전하고 갔는데도 모자르다고 돈은 내던가 다시 가서 충전하고 ...,네이버,3.87,22.8.16.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7355,자신을 사랑하는 여자,좋아요~,네이버,3.87,22.8.14.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7356,hi3****,ㆍ,네이버,3.87,22.8.11.목,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7357,라랄라26,굿,네이버,3.87,22.8.10.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7358,jsw6397,차량이 다양하고 가격도 비교적 저렴합니다. 친절하고 공항과 가깝고.좋아요,네이버,3.87,22.8.10.수,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7359,코코201,좋아요,네이버,3.87,22.8.9.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7360,미라클9170,좋아요,네이버,3.87,22.8.9.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7361,윈터63,좋아요,네이버,3.87,22.8.9.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7362,soo****,좋아요,네이버,3.87,22.8.9.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7363,시크한고냥이,싸고 좋아요 ㅎㅎㅎ ,네이버,3.87,22.8.9.화,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7364,aus****,굿,네이버,3.87,22.8.8.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7365,꼴통수기,가격도 다른곳보다 저렴하고 차량상태도 만족하여 제주갈때 여기서 렌트해요,네이버,3.87,22.8.8.월,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7366,아리5873,좋아요,네이버,3.87,22.8.7.일,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
7367,아리5873,좋아요,네이버,3.87,22.8.5.금,64,['https://search.pstatic.net/common/?autoRotate=true&amp;quality=95&amp;type=w750&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_10%2F1629710044482eckyq_PNG%2FeeQ_ran05ho1Vry9YxyfpDML.png']
