ID,WRITER,CONTENT,TYPE,SCORE,CREATED_AT,RENTAL_CAR_ID
1691,-,"내생애 두번째 렌트카인 로그인렌트카. 첫렌트카가 너무 좋았던지라 다 그렇게 좋은 렌트카들만 있는줄 알아서 신경안쓰고 저렴한 가격으로 알아봤다.  제주ㅇㅇ을 통해 로그인렌트카로 배정받았다. 무심결에 검색해본 카카오맵에서 후기들이 쏟아지는데 모두 악평들 뿐이다. "" ""다행히 나는 좋은차가 아니였어서인지 1분만에 반납완료. 반납 받으시는분도 좋았고 웃으며 대화했고 나름의 장난도 오갔다. 하지만 여행내내 운전하면서도 불편한 마음이 가득했기에 제대로된 여행은 안된듯하다. 사고는 어디서 어떻게날지 모르기에 다음번엔 좀 더 잘알아보고 메이저급으로 갈듯하다.",카카오맵,3,21.09.29.,64
1692,하윤지,"별점1점도 아까움. 일단 차량상태 그렇게 좋진 않음."" ""직원들 태도가 수준이하임. 반납할 때 손님이랑 눈싸움하는건지 무시하는 표정으로 까딱까닥 손짓 해대고. 제 실수지만 차키를 모르고 들고 내렸는데 뒤에서 클락션 빵 !!!!!!!!!!!!!!!!!!!!!!!!!!!! 해대더니 자기들끼리 낄낄거리며 차키가져오라며 손짓만 까딱까닥 ;.;;; 손님이 왕은 아니지만 손님 대하는 태도가 뭐 이런가요 ㅋㅋㅋㅋ 그냥 몇걸음 오셔서 차키 가지고 내리셨다고 말씀해주시면 어디 덧나나요? 그렇게 시끄럽게 클락션 계속 울려대며 손짓하면 주변에 계시는 분들도 기분이 좋을까요 ? 공항 가기 전 기분 다 망쳤습니다 ^^",카카오맵,1,21.09.13.,64
1693,서울하늘,이런 업체 때문에 영세렌트카 업체들 이미지가 나빠지는거죠..직원을 양아치기질 오디션이라도 보고 뽑는듯...ㅋ,카카오맵,1,21.09.12.,64
1694,나, ,카카오맵,1,21.09.03.,64
1695,유츠프라,"반납시 연료가 수령시 연료보다 많았다면 연료 차액 만큼 요청해서 꼭 돈 받고 가세요."" ""고객의 정당한 권리입니다."" ""그리고 하인 대접 잘 받고 갑니다. ^^",카카오맵,1,21.09.01.,64
1696,에릭,내나이 40에 여친앞에서 쌍소리 하기싫어참았는데 반납할때 50대 중반은 돼 보이던 아저씨 개쓰레같이 사람 대하던데 뉴스검색해보니 사장은 다른사람이더만. 여기 정말비추 차와이퍼도 비오는날 소리나서 개열받았음 .,카카오맵,1,21.08.28.,64
1697,맛점,"장담하는데 여기서 2번이상 이용할사람 절대없음 ㅋㅋㅋㅋ 차량 반납할때 말도안되는거 그냥 자기들 맘대로 문제삼으면서 돈 더받아내니까 굳이 여기서 빌려야한다면 참고 하셈 친절도는 당연 ㅆㅎㅌㅊ이고 부르는거 한번에 대답 안해주면 소리지름  차량상태 ㅎㅌㅊ, 스크레치 파손 많음, 내비 없음"" ""10년에 공구로 ♬♩♪ 구매해놓은거 달아놓은듯한거 하나 있긴한데 걍 폰내비 쓰는게 속편함"" ""돈 쫌 더주고 다른 좋은 업체들 많으니까 글로가세요",카카오맵,1,21.08.28.,64
1698,🤗,가격을 잘못 올렸다고 예약 다하고 준비중이었는데 일방적으로 렌터카예약어플 고객센터통해서 취소처리할테니 알라고 통보해주라고만 하고 직접 설명을 해주던가 고객센터 직원이 무슨 죄라고 욕받이로 앞세워서 일을 하는건지 진상한테 걸렸음 고객센터 직원만 욕 엄청먹고 죄송하다고만 했을거 아니에요 본인들이 실수로 잘못 올려서 일을 만들었으면 직접 사과를하고 해결하세요,카카오맵,1,21.08.27.,64
1699,연어여너, ,카카오맵,1,21.08.16.,64
1700,siehg,차량상태가 안좋아요..,카카오맵,1,21.08.10.,64
1701,장준호_nathan,싸가지 ㅈㄴ 없음. 기름 조금 부족했는데 덤탱이;;,카카오맵,1,21.08.09.,64
1702,까몽,"쓰레기차네요  30만원 받고 이런 쓰레기차를 주네요  실내사진은 못찍었는데 오물이 잔뜩 묻어 있습니다.  그리고 계기판 조작을 했는지..  반납하기전 기름 가득넣고 계기판 확인했는데 게이지는 90%밖에 안올라갑니다.  반납할때 기름 줄었다고 추가 요금 내라고 하구요"" """" ""절대 비추합니다",카카오맵,1,21.08.09.,64
1703,Ready-Made Art,역시는 역시인가 1점도 ...기분좋게 돌아가려거든 마무리가 좋아야한다는..,카카오맵,1,21.08.09.,64
1704,.,"절대 가지마세요 완전 불친절하고 셔틀버스 30분 대기해도 안옴 "" ""양아치같은 직원들 + 연료없다고 거짓말침"" ""사진찍어둬서 안속음",카카오맵,1,21.08.04.,64
1705,효,저희 부모님이 3박4일 여행중 3박째 반납하기 1시간전에 차가퍼졌습니다 그래놓고 기름값만 달라였다라는 말을듣고 전화로 따질라다가 말았어요 2일째부터 이상한소리가 났다는데 그소릴했어도 이분들이 바꿔주진 않았을거같고 ㅋㅋ 사과가 먼저아닌가요? 부모님말듣고 기절초풍했네요 달리다가 큰사고 났으면 어쩔뻔했나요?  다 물어달라하라했는데 반납1시간전이라 안했어요 제발 다른사람들 사고안나게 정비좀 제대로 하세요 그러다 큰사고나면 책임안지실거잔아요 ?,카카오맵,1,21.07.25.,64
1706,dayday,일하는 사람들 양아치 같아욤,카카오맵,1,21.07.17.,64
1707,ㅇㅇㅇㅇ,"3.5점인데 .5점이없어서 3점드립니다."" ""빗길주행시 차 창문에 서리끼는거말고는 딱히 문제 없었습니다",카카오맵,3,21.07.12.,64
1708,ㅡㅡ,"여기는 언젠간 일 터질 거 같음  상식적인 사람들이 아님 비상식적인 일처리로 매스컴 한번 탈 것 같은 느낌"" ""이런식으로 일 하면 문 닫게 될 듯 "" ""내 돈 날리고 여행 망치고 싶으면 이용해도 좋음",카카오맵,1,21.07.09.,64
1709,도도한쉐프,"일단 ㅈㄴ불친절함 !!! 물어본 내가 민망할정도로 대답을 안해주심. 차는 깨끗해서 좋았음."" ""빌리고나서 후기보고 설마 했는데 키크신분 빼고는 "" ""다불친절함",카카오맵,1,21.07.08.,64
1710,블루워터,"차량 컨디션: 수많은 렌트카 업체에서 빌려봤지만 수동에어컨 차량은 처음. 여기저기 흠집. 울렁이는 승차감  연로반납: 인수 시 25%, 반납 시 62% (사진) 이걸 검수자가 55%로 적음 검수 하면서 100프로는 못 받을 것이라는 말을함.  정상계산시  소나타라이즈 연료용량 60리터×(62-25)%×937원/리터 =20800원 937원도 싸게 넣은것. 제주 시내 대부분 970원이었음  로그인렌터카 계산 10%당 3500원×(55-25)= 10500원 리터당 583원으로 계산된 것임 이 가격으로 대체 어디서 넣을 수 있는지 연료 부족해도 이따위로 계산했을까? 그리고 어떻게 사진 속 연료를 55%로 계산?  이건 명백한 소비자 기만임.  이런 행태를 보이니"" ""평이 이렇게 안좋고 티몬에 여행사 끼고"" ""랜덤배정 식으로 운영하는듯",카카오맵,1,21.07.05.,64
1711,리커버리,친절했어요. 셔틀버스 간격은 조금 아쉬워요,카카오맵,5,21.07.03.,64
1712,깡똥, ,카카오맵,1,21.07.01.,64
1713,이지훈, ,카카오맵,1,21.06.30.,64
1714,Cool,굉장히 불친절합니다. 제주여행 기분 잡쳤습니다.,카카오맵,1,21.05.29.,64
1715,ㅋㅋㅋ,"아니 여긴 양아치 소굴이야 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ직원들 하나같이 다 ㅈㄴ싸가지 없네요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"" ""와이퍼는 고장에 차 실내에선 곰팡이 냄새에ㅋㅋㅋㅋ"" ""최악이네요 진짴ㅋㅋㅋㅋㅋㅋㅋ",카카오맵,1,21.05.28.,64
1716,케빈날다,"리뷰가 다 거짓은 아니네요.  이곳은 가격 비교 사이트를 통해 저렴하게 이용할 수는 있지만 차량 반납시 연료 게이지 조금이라도 부족하면 실주유비 대비 2~3배의 돈을 현금으로 내든 아니면 넣고 오라고 막무가내인데 비행시간이 촉박한 고객이면 100% 당하게 되어있습니다.  (처음 차를 타보면 LPG게이지가 타렌트보다 많을텐데  저희처럼 당해서 열받아 충전소가서 다시 LPG 넣고 오다보니 그런겁니다. 또 올까봐 더 넣게됨. 그래도 넣는게 더 싼게 현실.)  아울러 직원들은 교육상태가 굉장히 부족해 친절은 기대도 하지마세요. 조금 과장해서 가운터 직원부터 반납직원까지 동네 양아치, 건달들 다 모아놓은 수준입니다."" """" ""가격 싸다고 이용했다 차 운행내내 스트레스 받고, 반납하고 비행기 타는 내내 속 천불 터지는 여행으로 기억되니 이용에 주의하세요.",카카오맵,1,21.05.18.,64
1717,崔 光 憲,"저는 5월13일~15 소나타차 뉴라이즈(LPG)차량을 렌트해서 운행을 했습니다 관리가 너무 안돼있어서 글을 올려봅니다 백밀러는 물때가 제거되지 않아서 잘 보이지도않고 모든 유리가 운전석 조수석도 마찬가지이고 찌그러진 트렁크 앞범퍼 수리도 안하고 대시보드는 먼지가 가득하고 그래놓고 더럽게 사용하면 세차비로 10~20만원 배상조치한다고 써놓고 이 글을 읽으시는분  이용하시는데 참고하시기 바랍니다......"" ""직원 말씀이 렌트카라서 그렇다네요",카카오맵,1,21.05.16.,64
1718,뀰,하…,카카오맵,1,21.05.13.,64
1719,nice,"차도 불량,,직원도 불량..",카카오맵,1,21.05.09.,64
1720,경헐꺼?,"여기는 별점이 낮은 이유가 있더군요 역시는 역시. 직원들이 서비스 마인드 이런거 없고 시비스 마인드로 시비거는 느낌만 받았어요 깡패가 일하는줄"" ""특히 통통한 남자분 말투 진짜 토나올것같았어요"" ""정말 비추합니다",카카오맵,1,21.05.08.,64
1721,Bin Lee,"양아치들입니다. 절대로 빌리지 마세요.  차 기름 남으면 꼭 환불 받으세요"" """" ""법적으로 환불 100% 해주기로 되어 있습니다",카카오맵,1,21.05.07.,64
1722,asdbnm,"벤츠타다가 고장나서 수리비 다 물어내라고 함"" ""언성높이고 다투니 내일 렌트 안해줄테니 그냥 가라고 함"" ""돈 30만원 다 버림",카카오맵,1,21.05.02.,64
1723,소윤,"별을 하나라도 안주면 후기를 못쓰니까 줍니다 ^^ 인수 받기 전부터 나있는 휠 기스를 저희가 냈다고 빠득빠득 우기길래 사전에 찍어놓은 동영상으로 원래 있던거라는 증거 보여주니까 돈 안물어도 되니 자기네 셔틀 타지말라네요ㅋㅋㅋㅋㅋㅋㅋㅋ아주 골때리는 곳입니다"" ""그래서 그 앞에서 서있다가 카택 불러서 탔는데 현지 택시기사님들도 사람들이 열 받아서 자주 올라가는 업체랍니다"" ""우리만 그런건지 싶어서 후기 찾아보니 휠 기스로 덤탱이 씌우려고 자주 했던거 같은데 그런 식으로 푼잣돈 많이들 버세요~ 즐거운 여행에 찬물 잘 끼얹고 가요~",카카오맵,1,21.04.25.,64
1724,kim,"저는 차를 아예 못받았습니다  이유: 직원이 기분이 나쁘다는 이유로 한순간에 버림받음, 예약취소도 안해줌.  못믿겠죠? 실화입니다...  예약취소및 환불은 일주일 뒤에 고객센터 통해 처리됨... 그것도 항의를 해서..."" ""싸다는 게 전부가 아니라는걸 증명해준 렌트카!"" ""이 정도면 거의 동네 조폭들 수준임, 체험 해보고싶으면 추천합니다^^",카카오맵,1,21.04.12.,64
1725,1,"뉴모닝 6만원대에 하루 빌림 블박없음/네비는 내폰 씀/차량 외부 컨디션 범퍼카/실내는 괜찮았음/휠 특약 안들었음  안좋은 후기가 많은데 운전이 준 초보정도가 아닌 사고 안내고 휠 안긁을 정도고 안전운전하는 일반인정도면 적당히 타기 좋음  반납시 검사 30초 걸림! 한바퀴 휙 보고 기름게이지 확인하고 끝  반납을 4:30에 하고 공항 보안게이트를 4:45에 통과함!!!"" """" ""기름은 탄거리/연비14  정도 계산해서 애월쯤에서 1리터 정도 더 넣어주고 오면 기름값 분쟁 없음",카카오맵,4,21.04.06.,64
1726,최재문,"1. 불친절. 2. 차량 반납 시 주유 눈금 두 칸 차이 난다고 가스 충전 비 24,500원 요구 함. 3. 진, 출입 시 도로가 너무 협소 불편 함.."" """" ""*차량 연료 게이지 한 눈금 남아있어 가스 가득 충전 38,189원 (일반 가스 충전소)",카카오맵,1,21.04.02.,64
1727,kms741122@,"제주도를 욕먹게 하는 쓰레기 렌트 업체네요"" ""고급자차 보험 들었음에도 휠고장.타이어펑크등추가 보험료를 내라니 애초에 고급 보험이라 소릴 말든가 어째든 불친절에 차량도 온통 찌그러진 정말 바가지 옴팍쓴 느낌이네요 이용치 마세요",카카오맵,1,21.03.30.,64
1728,양아치,완전자차도 꼭  전체 동영상 찍으세요,카카오맵,1,21.03.28.,64
1729,아줌마,"불친절"" ""반납시 주유 눈금 반개 차이난다고 12,000원 내라네요",카카오맵,1,21.03.24.,64
1730,내가니M이다,"쌩양아치수준임 절대이용하지마세요. 휠흠집났다하고 렌트비보다몇배비싼요구함 세차수준도거지같아서 백미러조차잘안보임 다른렌트이용바람 흠집난곳위에흠집났다면서"" ""원상복구하라고하면서"" ""개양아치짓함",카카오맵,1,21.03.23.,64
1731,그래그래,문제없이 잘 이용함 베뉴19년식,카카오맵,5,21.03.20.,64
1732,JH,말그대로 부천중고차 양아치업체 수준 이용하구 후회하지마세여,카카오맵,1,21.03.14.,64
1733,치 호,"미리 예약 안해서 남은 렌트샵중에 싼걸로 하긴했는데 평점이 너무 안좋았던거 치고 빌릴때는 나쁘지않았습니다."" ""하지만 반납할때 타이어에 기스 났다고 사고나셨냐고 하길래 사고난적없다고 말했음에도 타이어 기스를 자꾸 언급하며 보상해야한다고 하셨습니다."" ""탑승전 찍었던 사진을 확인해보니 애초에 있던 기스인게 판별됐지만 직원은 미안하다고 하긴 커녕 기스 났던곳인데 또 났나보네요 그냥 가세요 이따구 태도로 나오니까 어이가 없네요ㅋㅋ일점도 아까워요 걍 미리미리 좋은곳 예약하세요",카카오맵,1,21.02.25.,64
1734,치키즈쿠나,"별하나도 아까움! 그냥 양아치들이 하는곳!"" ""차도 폐차수준에 세차도 안하는듯!"" ""검색안해본걸 뼈져리게 후회했음",카카오맵,1,21.02.17.,64
1735,엉엉,"싸게 이용은 잘했는데요 더럽고 그러지는 않았는데 타이어가 거의 다 닳아 있었어요"" ""차량인수할때봤으면 뭐라고 했을텐데"" ""안전을 담보로 이러지맙시다",카카오맵,2,21.02.13.,64
1736,바다표범,별 한개도 아까움. 중형차 빌렸는데도 차 외관이나 상태도 개판에 얼라이먼트는 점검을 하는지 핸들 덜덜거리고 브레이크 밟으면 abs 작동하는것 마냥 떨리고 밀리고 8시에 반납하고 반납 받으신 분이 비행기 시간 물어보시고 셔틀 조금 기다리면 온다고 늦진 않을거라 했는데 30분 기다려도 안와서 안에 물어보니 버스 8시에 떠나는데 내가 그걸 못탄거고 택시타고 가는게 빠르다고 응대하는데 싸가지도 ♪♬♪없고 택시도 콜비까지 받고 비행기 간신히 탐. 여행 마지막을 아주 뭐같이 만들어줘서 참 기억에 남을 예정.,카카오맵,1,21.02.13.,64
